file_id,gender,age,race,race4,hair_color
64909,Male,50-59,White,White,brown
40455,Male,20-29,Indian,Indian,brown
07173,Male,20-29,East Asian,Asian,black
53874,Female,20-29,White,White,black
52476,Male,30-39,Middle Eastern,White,brown
19637,Male,50-59,White,White,gray
44413,Female,3-9,Southeast Asian,Asian,black
63660,Female,70+,Southeast Asian,Asian,black
14732,Male,30-39,White,White,gray
52974,Male,50-59,White,White,brown
04947,Male,0-2,White,White,blond
25351,Male,30-39,White,White,bald
58907,Male,20-29,Southeast Asian,White,black
01500,Female,3-9,White,Asian,brown
60807,Male,20-29,Middle Eastern,White,black
30284,Male,50-59,White,White,gray
21393,Male,30-39,White,White,brown
66947,Male,50-59,Latino_Hispanic,White,gray
53140,Male,3-9,White,White,blond
57547,Male,60-69,Southeast Asian,Asian,gray
62330,Male,20-29,White,White,bald
49297,Male,60-69,White,White,gray
35396,Male,20-29,East Asian,Asian,black
59392,Male,3-9,White,White,blond
04834,Male,30-39,Indian,Asian,black
65627,Male,30-39,White,Asian,blond
51800,Male,30-39,White,White,bald
28482,Male,30-39,White,White,brown
11443,Female,30-39,East Asian,White,black
24207,Male,20-29,White,White,brown
36902,Male,3-9,White,White,blond
19868,Female,3-9,Indian,Indian,brown
65073,Female,10-19,White,White,brown
52635,Male,10-19,White,White,blond
31343,Female,10-19,East Asian,Asian,black
53228,Female,40-49,East Asian,Asian,black
03685,Male,20-29,Latino_Hispanic,Black,blond
46850,Male,20-29,White,White,brown
47838,Male,3-9,Indian,Indian,brown
29679,Male,3-9,Black,White,blond
37134,Male,20-29,Indian,Indian,black
59011,Male,20-29,East Asian,Asian,black
53305,Female,0-2,White,Asian,blond
60604,Female,3-9,East Asian,Asian,black
25810,Female,3-9,Latino_Hispanic,White,brown
55405,Male,40-49,White,White,gray
51236,Male,0-2,White,White,blond
37187,Male,20-29,Indian,Indian,black
65165,Male,30-39,Latino_Hispanic,White,black
14867,Female,20-29,White,White,blond
44135,Male,3-9,Southeast Asian,Asian,black
08210,Male,20-29,Latino_Hispanic,Black,black
51422,Male,60-69,White,White,gray
27272,Male,3-9,East Asian,Asian,black
37300,Male,3-9,White,White,blond
28854,Male,60-69,White,White,gray
31322,Male,3-9,White,White,blond
56321,Female,3-9,White,White,blond
49307,Male,60-69,Southeast Asian,Asian,gray
28498,Male,3-9,White,White,brown
21291,Male,30-39,Latino_Hispanic,Asian,black
14046,Male,20-29,White,White,brown
18808,Male,3-9,East Asian,Asian,brown
61158,Male,40-49,Latino_Hispanic,White,black
01246,Male,60-69,White,White,gray
44854,Male,10-19,East Asian,Asian,black
20281,Male,0-2,White,White,blond
59857,Female,3-9,White,White,brown
36074,Male,30-39,White,White,bald
35952,Female,10-19,East Asian,Asian,brown
43285,Male,40-49,White,White,brown
65369,Male,20-29,Latino_Hispanic,Indian,black
37340,Male,20-29,White,White,brown
01866,Male,50-59,White,White,gray
20207,Male,30-39,White,White,brown
48722,Male,40-49,White,White,gray
32020,Female,30-39,Indian,Indian,black
11815,Male,3-9,White,Asian,brown
58838,Male,60-69,White,White,gray
43754,Male,3-9,East Asian,White,brown
42529,Male,40-49,White,White,brown
60104,Male,0-2,White,White,blond
11156,Male,20-29,East Asian,Asian,brown
67709,Male,3-9,Indian,Indian,brown
28492,Female,10-19,East Asian,Asian,black
39876,Male,0-2,White,White,blond
44865,Male,60-69,White,White,gray
21775,Male,60-69,White,White,gray
60291,Male,40-49,White,White,brown
55808,Female,3-9,White,White,blond
68340,Male,30-39,Black,Black,black
58053,Male,40-49,White,White,brown
25544,Female,20-29,White,White,blond
32760,Male,20-29,White,White,brown
13795,Female,10-19,White,White,brown
64491,Male,20-29,White,White,black
15781,Male,3-9,White,White,blond
63570,Female,20-29,White,White,black
49364,Female,0-2,East Asian,Asian,brown
63769,Male,0-2,White,White,blond
18584,Male,40-49,White,White,gray
60108,Male,20-29,White,White,brown
59907,Male,20-29,Indian,Indian,brown
17581,Male,40-49,White,White,bald
55047,Male,3-9,East Asian,Asian,brown
17124,Male,50-59,White,White,brown
51781,Male,3-9,Indian,Indian,brown
19426,Male,20-29,Southeast Asian,Asian,black
13229,Male,30-39,White,White,brown
35091,Male,50-59,Latino_Hispanic,Indian,gray
49873,Male,0-2,East Asian,Asian,blond
42873,Male,40-49,White,White,bald
55194,Male,20-29,White,White,brown
52470,Male,0-2,White,White,blond
44451,Male,30-39,White,White,brown
50844,Male,40-49,White,White,gray
19294,Male,10-19,Southeast Asian,Asian,black
36802,Male,20-29,White,White,brown
57629,Male,3-9,Southeast Asian,Asian,black
50970,Male,10-19,White,White,brown
21496,Male,60-69,East Asian,Asian,gray
63096,Male,50-59,White,Asian,gray
41600,Male,20-29,East Asian,Asian,black
36342,Male,50-59,Latino_Hispanic,White,brown
42757,Female,3-9,White,White,blond
59759,Male,0-2,White,White,brown
60228,Male,3-9,White,White,blond
09547,Male,20-29,White,White,gray
13612,Male,60-69,White,White,gray
20589,Female,20-29,White,White,blond
12033,Male,0-2,Southeast Asian,Asian,brown
57789,Male,50-59,White,White,brown
53103,Female,30-39,Indian,Indian,black
67950,Male,0-2,White,White,blond
24686,Male,50-59,White,White,brown
44167,Male,50-59,Black,White,bald
22420,Male,60-69,White,White,brown
05072,Male,20-29,White,White,blond
20163,Male,50-59,White,White,bald
04598,Male,60-69,White,White,gray
25489,Male,40-49,White,White,bald
19049,Male,30-39,White,White,brown
46043,Male,50-59,White,White,gray
67410,Male,70+,White,Asian,bald
38911,Male,10-19,Southeast Asian,Asian,black
04704,Male,3-9,Southeast Asian,Indian,brown
60226,Female,10-19,White,White,brown
62412,Female,3-9,Indian,Indian,brown
21578,Male,30-39,White,White,bald
58542,Male,20-29,East Asian,Asian,brown
62198,Male,20-29,White,Asian,brown
54014,Female,40-49,White,White,blond
05805,Female,3-9,White,White,brown
17718,Female,50-59,White,White,brown
18190,Male,3-9,White,White,blond
35099,Male,10-19,White,Indian,brown
27798,Male,30-39,White,White,brown
26419,Male,10-19,Indian,Indian,brown
14989,Male,3-9,White,White,blond
46149,Female,3-9,White,White,blond
18368,Female,3-9,Southeast Asian,Asian,black
25098,Male,60-69,White,White,brown
62950,Female,3-9,White,White,brown
22382,Male,20-29,Black,Black,brown
11795,Male,20-29,White,White,brown
33178,Male,20-29,White,White,brown
24902,Female,20-29,White,White,black
31933,Male,0-2,White,White,brown
12271,Male,50-59,White,White,gray
60544,Male,3-9,Black,Black,black
59853,Female,20-29,Black,Black,brown
13068,Male,30-39,East Asian,Asian,black
56965,Male,50-59,Black,Asian,black
30506,Male,3-9,Indian,Indian,black
38307,Male,3-9,White,Asian,blond
19284,Female,3-9,White,Asian,brown
35586,Female,30-39,White,White,brown
16909,Female,10-19,White,White,brown
42531,Male,30-39,White,White,brown
17845,Male,60-69,White,White,blond
20569,Male,50-59,Southeast Asian,Asian,brown
18916,Male,3-9,White,White,blond
49261,Male,30-39,White,White,brown
27738,Male,30-39,White,White,brown
60340,Female,30-39,White,White,brown
03689,Male,3-9,White,White,brown
57000,Male,40-49,White,White,brown
05052,Male,20-29,Southeast Asian,Asian,brown
04878,Male,50-59,White,White,gray
34038,Male,50-59,East Asian,Asian,brown
60760,Male,20-29,White,White,black
61352,Female,50-59,White,White,brown
67650,Female,30-39,White,Asian,brown
41961,Male,50-59,Black,Black,black
66362,Male,20-29,Indian,Indian,black
54661,Male,40-49,Latino_Hispanic,Indian,brown
33262,Male,3-9,White,White,brown
01530,Male,40-49,White,White,bald
10538,Male,20-29,White,White,gray
55772,Male,20-29,White,White,brown
36212,Male,3-9,White,White,blond
37308,Male,60-69,White,White,gray
51050,Male,40-49,Southeast Asian,Asian,gray
43014,Male,20-29,White,White,blond
45895,Male,10-19,White,White,brown
44429,Male,40-49,Black,Black,bald
14300,Male,20-29,White,White,brown
18750,Male,50-59,White,White,gray
56626,Male,0-2,Black,Black,brown
49069,Male,10-19,White,White,brown
19896,Male,10-19,East Asian,Asian,brown
14474,Female,20-29,White,White,brown
17246,Male,3-9,Indian,Indian,brown
29909,Male,20-29,Southeast Asian,Indian,black
29919,Female,3-9,White,White,blond
09937,Male,30-39,White,White,black
39629,Male,70+,East Asian,Asian,gray
36081,Male,30-39,White,White,black
45401,Male,30-39,White,White,bald
36964,Female,60-69,White,White,brown
56434,Female,3-9,Southeast Asian,Asian,brown
18498,Male,20-29,East Asian,Asian,black
11028,Male,50-59,White,White,black
20507,Male,10-19,White,White,brown
67151,Male,30-39,White,White,brown
25019,Female,20-29,White,White,brown
37639,Male,50-59,White,White,brown
39674,Female,3-9,White,White,blond
61191,Male,40-49,White,White,brown
24918,Male,30-39,White,White,brown
28240,Male,40-49,White,White,brown
58480,Male,3-9,White,White,blond
47538,Female,20-29,White,White,blond
58358,Male,20-29,White,White,black
28766,Female,70+,Latino_Hispanic,Indian,gray
04614,Male,30-39,East Asian,Asian,brown
36639,Male,30-39,White,White,brown
30906,Male,20-29,White,White,brown
44846,Male,70+,White,White,brown
39064,Male,20-29,Black,Black,black
03185,Male,20-29,White,White,brown
44367,Female,3-9,White,White,blond
61869,Female,20-29,White,White,blond
44314,Male,3-9,Middle Eastern,Indian,black
63791,Male,10-19,White,White,brown
15869,Male,40-49,White,White,brown
17009,Male,3-9,White,White,brown
62517,Male,20-29,White,White,blond
68851,Male,3-9,White,White,blond
15078,Female,20-29,White,White,brown
32467,Male,50-59,White,White,blond
25818,Male,40-49,White,White,blond
41667,Male,40-49,Southeast Asian,Asian,brown
12574,Male,30-39,Black,Black,brown
31145,Male,50-59,White,White,brown
48462,Female,20-29,East Asian,Asian,black
57076,Male,30-39,Black,Black,black
45845,Male,70+,White,White,gray
41954,Male,3-9,White,White,brown
16424,Male,20-29,East Asian,Asian,black
60776,Male,3-9,Latino_Hispanic,Indian,brown
68032,Male,20-29,White,White,brown
46323,Female,60-69,Latino_Hispanic,Asian,black
25786,Male,20-29,White,White,blond
38815,Male,70+,Indian,Indian,gray
36718,Male,20-29,White,White,brown
49065,Male,0-2,White,White,blond
05004,Male,20-29,White,White,brown
64007,Female,3-9,Southeast Asian,Asian,black
28357,Male,3-9,White,White,blond
06764,Male,60-69,East Asian,White,gray
21454,Male,20-29,White,White,brown
49869,Male,0-2,White,White,blond
53600,Male,60-69,White,White,gray
45231,Male,50-59,White,White,gray
34498,Male,30-39,White,White,brown
46563,Male,50-59,White,White,gray
02850,Male,3-9,East Asian,Asian,black
67703,Male,30-39,White,White,blond
53858,Male,50-59,White,Indian,gray
31566,Male,20-29,East Asian,Asian,black
13576,Male,30-39,White,White,black
45152,Male,0-2,White,White,blond
25309,Male,50-59,White,White,brown
38048,Female,20-29,East Asian,Asian,black
46849,Male,20-29,East Asian,Asian,brown
58535,Male,30-39,White,White,brown
31279,Female,30-39,Black,Black,black
04050,Male,10-19,White,White,black
33868,Male,60-69,White,White,brown
45897,Female,40-49,Latino_Hispanic,Black,brown
47451,Female,10-19,Black,Black,black
17280,Male,60-69,East Asian,White,gray
25158,Male,3-9,White,Asian,brown
00768,Male,40-49,Indian,Indian,black
13898,Male,20-29,East Asian,Asian,black
21917,Female,10-19,Black,Black,black
06640,Female,20-29,White,White,brown
35204,Male,50-59,East Asian,Asian,brown
19455,Male,30-39,Black,White,brown
01821,Female,0-2,White,White,brown
24507,Male,3-9,White,White,blond
09623,Male,30-39,White,Asian,blond
13599,Male,30-39,White,White,brown
28397,Male,50-59,White,White,brown
45010,Female,20-29,East Asian,Asian,black
63087,Male,0-2,White,White,brown
50746,Male,20-29,Southeast Asian,Black,black
08620,Male,40-49,White,White,brown
44013,Male,20-29,White,White,brown
36546,Male,20-29,East Asian,White,brown
41356,Female,3-9,White,White,blond
11116,Male,10-19,White,White,brown
19186,Male,10-19,White,White,blond
33598,Male,3-9,Southeast Asian,Black,brown
34973,Female,70+,White,White,gray
68406,Male,20-29,White,White,blond
22142,Female,0-2,Latino_Hispanic,Asian,blond
16469,Male,3-9,Southeast Asian,Asian,brown
19751,Male,20-29,White,White,blond
41169,Male,40-49,Middle Eastern,Asian,brown
51541,Male,50-59,White,White,brown
20039,Male,40-49,White,White,brown
20414,Male,3-9,White,White,brown
42827,Male,3-9,White,White,red
54141,Female,20-29,White,White,blond
14977,Male,10-19,Southeast Asian,Asian,black
06141,Male,50-59,White,White,gray
38558,Male,50-59,White,White,gray
48592,Male,60-69,White,White,gray
18563,Male,30-39,White,White,brown
14387,Male,30-39,White,White,black
12896,Female,3-9,White,White,brown
28490,Male,30-39,Latino_Hispanic,Black,black
16348,Male,50-59,White,White,gray
06770,Female,50-59,White,White,black
02906,Female,20-29,White,White,blond
63544,Male,3-9,White,White,blond
64411,Male,50-59,White,White,gray
15540,Male,50-59,Southeast Asian,Asian,brown
46538,Male,40-49,Middle Eastern,White,brown
09953,Male,40-49,Latino_Hispanic,White,black
57533,Female,20-29,White,White,red
52990,Male,10-19,White,White,brown
21450,Male,0-2,White,White,brown
35544,Male,60-69,White,White,gray
63770,Male,20-29,Indian,Indian,black
02351,Male,20-29,Southeast Asian,White,blond
62827,Male,30-39,White,White,brown
00780,Female,40-49,White,White,blond
43873,Female,20-29,White,White,brown
23554,Male,50-59,White,White,brown
63699,Male,20-29,White,White,brown
68036,Male,10-19,East Asian,Asian,black
69448,Male,70+,White,White,blond
32030,Male,50-59,White,White,gray
13619,Male,3-9,East Asian,Asian,black
13626,Male,50-59,Latino_Hispanic,White,gray
48137,Male,30-39,White,White,brown
62404,Female,3-9,Southeast Asian,Asian,brown
50846,Female,0-2,White,White,blond
50280,Male,20-29,White,White,brown
08132,Male,3-9,East Asian,Asian,black
39241,Male,40-49,Indian,Indian,gray
05446,Male,3-9,Indian,Indian,black
64279,Male,20-29,White,White,brown
51656,Male,50-59,White,White,gray
37613,Male,20-29,White,White,brown
02680,Male,30-39,White,White,blond
06795,Male,60-69,Latino_Hispanic,Asian,bald
48480,Male,50-59,White,White,bald
20188,Female,3-9,White,White,blond
19697,Female,3-9,White,White,blond
43146,Male,50-59,White,White,gray
04900,Male,30-39,Latino_Hispanic,White,black
06122,Male,20-29,East Asian,Asian,brown
56153,Male,20-29,White,White,brown
04584,Female,3-9,White,White,brown
29762,Male,30-39,Indian,Indian,black
13699,Female,30-39,White,White,gray
43065,Male,3-9,White,White,brown
55428,Male,30-39,White,White,brown
01961,Male,20-29,East Asian,Asian,brown
46720,Male,30-39,White,White,brown
13291,Male,60-69,White,White,gray
20529,Female,20-29,East Asian,Asian,brown
34305,Female,70+,White,White,brown
48133,Male,3-9,White,White,blond
02584,Male,40-49,White,White,brown
52313,Male,20-29,White,White,brown
38990,Male,50-59,White,White,bald
55646,Female,3-9,White,White,blond
47236,Female,40-49,White,White,brown
27958,Male,10-19,White,White,brown
43758,Male,3-9,Southeast Asian,Asian,brown
39971,Male,3-9,Indian,Indian,brown
40904,Male,10-19,Southeast Asian,Asian,black
38976,Male,40-49,East Asian,White,bald
28485,Male,30-39,White,White,brown
51564,Male,20-29,East Asian,White,black
41183,Male,60-69,White,White,gray
36547,Male,30-39,White,White,brown
60207,Male,3-9,East Asian,Asian,black
52101,Male,3-9,White,White,brown
64526,Male,0-2,Southeast Asian,Asian,blond
62098,Male,20-29,White,White,brown
33019,Male,10-19,Latino_Hispanic,Indian,brown
56829,Female,3-9,White,White,brown
24837,Male,20-29,East Asian,Asian,black
65508,Male,10-19,East Asian,Asian,black
27056,Male,20-29,White,White,brown
61747,Male,50-59,Latino_Hispanic,White,brown
33437,Male,20-29,White,White,brown
69142,Male,10-19,White,White,brown
44079,Male,10-19,Southeast Asian,Asian,black
61126,Male,10-19,East Asian,Asian,black
58708,Male,3-9,Southeast Asian,Black,black
17814,Male,40-49,Indian,White,black
35808,Male,40-49,East Asian,White,brown
27872,Female,3-9,White,White,blond
12961,Male,50-59,White,Asian,bald
36977,Male,10-19,East Asian,Asian,brown
21595,Male,70+,East Asian,Asian,gray
37066,Male,30-39,Southeast Asian,Asian,black
55482,Female,3-9,White,White,blond
03528,Male,30-39,White,White,brown
57209,Female,20-29,East Asian,Asian,black
48175,Male,20-29,White,White,brown
46914,Male,20-29,White,White,black
29441,Male,60-69,White,White,brown
33104,Male,30-39,White,White,brown
66648,Male,50-59,White,White,brown
01749,Male,50-59,White,White,blond
14734,Female,10-19,Southeast Asian,Asian,brown
55933,Male,70+,East Asian,Asian,bald
40779,Female,10-19,Southeast Asian,Asian,brown
03823,Female,20-29,Southeast Asian,Asian,black
53064,Male,10-19,White,White,blond
61602,Male,30-39,White,White,brown
64367,Male,20-29,White,White,black
39201,Male,50-59,White,White,brown
42422,Female,20-29,East Asian,Asian,black
13833,Male,30-39,White,White,bald
12952,Male,60-69,White,White,brown
06793,Female,0-2,White,White,blond
67457,Female,3-9,Southeast Asian,Asian,black
36765,Male,30-39,White,White,blond
48609,Male,30-39,White,White,blond
36036,Female,10-19,Indian,Indian,black
30439,Male,10-19,Southeast Asian,Asian,black
42953,Male,10-19,White,White,brown
06585,Male,20-29,Southeast Asian,Asian,black
68479,Male,70+,Southeast Asian,Asian,brown
44190,Male,30-39,White,White,brown
58365,Female,20-29,White,White,brown
01279,Male,20-29,White,White,brown
05797,Male,10-19,East Asian,Asian,black
26715,Male,0-2,White,Asian,blond
67029,Female,10-19,Latino_Hispanic,Indian,brown
11087,Male,3-9,White,White,blond
51708,Male,10-19,East Asian,White,brown
20419,Male,20-29,East Asian,Asian,black
07939,Male,3-9,White,White,brown
06297,Male,50-59,White,White,gray
67079,Male,3-9,White,White,blond
21013,Male,10-19,White,Asian,black
28544,Male,30-39,Indian,Indian,brown
17685,Male,3-9,White,White,brown
14751,Female,30-39,White,White,brown
52190,Female,3-9,White,White,brown
43736,Female,3-9,White,White,blond
41111,Female,3-9,East Asian,Asian,black
20138,Female,20-29,Black,Black,gray
12882,Male,30-39,White,White,brown
65529,Female,3-9,Latino_Hispanic,White,brown
60567,Male,40-49,White,White,brown
